latitude,longitude,rsrp [dBm],rsrq,rssnr,cqi,weight,
-2.9097446,-59.0488199,2147483647,-20,-3,2147483647,,
-2.9097453,-59.0488189,2147483647,-20,-3,2147483647,,
-2.9097457,-59.0488187,2147483647,-20,-3,2147483647,,
-2.9097459,-59.0488184,2147483647,-20,-3,2147483647,,
-2.9097459,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097486,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097499,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097506,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097512,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097514,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097514,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,-1,-1,N/D,-1,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,lindoia,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097527,-59.0488184,2147483647,-20,-3,2147483647,,
-2.9097535,-59.0488188,2147483647,-20,-3,2147483647,,
-2.9097541,-59.0488191,2147483647,-20,-3,2147483647,,
-2.9097546,-59.0488192,2147483647,-20,-3,2147483647,,
-2.9097546,-59.0488193,2147483647,-20,-3,2147483647,,
-2.9097545,-59.0488195,2147483647,-20,-3,2147483647,,
-2.9097531,-59.0488189,2147483647,-20,-3,2147483647,,
-2.9097523,-59.0488186,2147483647,-20,-3,2147483647,,
-2.9097518,-59.0488183,2147483647,-20,-3,2147483647,,
-2.9097516,-59.0488183,2147483647,-20,-3,2147483647,,
-2.9097516,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488181,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488174,2147483647,-20,-3,2147483647,,
-2.9097514,-59.0488169,2147483647,-20,-3,2147483647,,
-2.909751,-59.0488164,2147483647,-20,-3,2147483647,,
-2.9097508,-59.0488166,2147483647,-20,-3,2147483647,,
-2.9097508,-59.0488173,2147483647,-20,-3,2147483647,,
-2.9097506,-59.0488186,2147483647,-20,-3,2147483647,,
-2.9097502,-59.0488196,2147483647,-20,-3,2147483647,,
-2.9097496,-59.0488202,2147483647,-20,-3,2147483647,,
-2.9097494,-59.0488204,2147483647,-20,-3,2147483647,,
-2.9097486,-59.0488212,2147483647,-20,-3,2147483647,,
-2.9097481,-59.0488216,2147483647,-20,-3,2147483647,,
-2.9097481,-59.0488204,2147483647,-20,-3,2147483647,,
-2.9097483,-59.0488198,2147483647,-20,-3,2147483647,,
-2.9097487,-59.0488192,2147483647,-20,-3,2147483647,,
-2.9097494,-59.0488186,2147483647,-20,-3,2147483647,,
-2.9097499,-59.048818,2147483647,-20,-3,2147483647,,
-2.9097509,-59.0488168,2147483647,-20,-3,2147483647,,
-2.9097512,-59.048816,2147483647,-20,-3,2147483647,,
-2.9097506,-59.0488154,-1,-1,N/D,-1,,
-2.9097496,-59.0488151,-1,-1,N/D,-1,,
-2.9097486,-59.0488153,-1,-1,N/D,-1,,
-2.9097483,-59.0488158,-1,-1,N/D,-1,,
-2.9097483,-59.0488167,-1,-1,N/D,-1,,
-2.9097486,-59.0488186,-1,-1,N/D,-1,,
-2.9097487,-59.0488195,-1,-1,N/D,-1,,
-2.9097489,-59.0488203,-1,-1,N/D,-1,,
-2.9097493,-59.0488207,-1,-1,N/D,-1,,
-2.9097496,-59.0488212,2147483647,-20,-3,2147483647,,
-2.9097502,-59.0488215,2147483647,-20,-3,2147483647,,
-2.9097503,-59.0488216,2147483647,-20,-3,2147483647,,
-2.9097517,-59.0488213,2147483647,-20,-3,2147483647,,
-2.9097526,-59.0488208,2147483647,-20,-3,2147483647,,
-2.9097529,-59.0488203,2147483647,-20,-3,2147483647,,
-2.909753,-59.0488195,2147483647,-20,-3,2147483647,,
-2.9097528,-59.0488189,2147483647,-20,-3,2147483647,,
-2.9097525,-59.0488179,2147483647,-20,-3,2147483647,,
-2.9097525,-59.0488176,2147483647,-20,-3,2147483647,,
-2.909752,-59.0488173,2147483647,-20,-3,2147483647,,
-2.9097517,-59.048817,2147483647,-20,-3,2147483647,,
-2.9097514,-59.0488164,2147483647,-20,-3,2147483647,,
-2.9097515,-59.0488162,2147483647,-20,-3,2147483647,,
-2.9097517,-59.0488161,2147483647,-20,-3,2147483647,,
-2.9097516,-59.048816,2147483647,-20,-3,2147483647,,
-2.9097507,-59.048815,2147483647,-20,-3,2147483647,,
-2.9097503,-59.0488146,2147483647,-20,-3,2147483647,,
-2.90975,-59.0488139,2147483647,-20,-3,2147483647,,
-2.9097496,-59.0488132,2147483647,-20,-3,2147483647,,
-2.9097492,-59.0488122,2147483647,-20,-3,2147483647,,
-2.9097488,-59.0488115,2147483647,-20,-3,2147483647,,
-2.9097484,-59.0488109,2147483647,-20,-3,2147483647,,
-2.9097482,-59.0488102,2147483647,-20,-3,2147483647,,
-2.9097478,-59.0488087,2147483647,-20,-3,2147483647,,
-2.9097481,-59.0488089,2147483647,-20,-3,2147483647,,
-2.9097483,-59.0488089,2147483647,-20,-3,2147483647,,
-2.9097485,-59.0488094,2147483647,-20,-3,2147483647,,
-2.9097486,-59.04881,2147483647,-20,-3,2147483647,,
-2.9097485,-59.0488104,2147483647,-20,-3,2147483647,,
-2.9097487,-59.0488107,2147483647,-20,-3,2147483647,,
-2.9097488,-59.048811,2147483647,-20,-3,2147483647,,
-2.9097491,-59.0488112,2147483647,-20,-3,2147483647,,
-2.9097495,-59.0488115,2147483647,-20,-3,2147483647,,
-2.90975,-59.048812,2147483647,-20,-3,2147483647,,
-2.90975,-59.048812,2147483647,-20,-3,2147483647,,
-2.9097502,-59.0488118,2147483647,-20,-3,2147483647,,
-2.9097507,-59.0488119,2147483647,-20,-3,2147483647,,
-2.909751,-59.0488123,2147483647,-20,-3,2147483647,,
-2.9097514,-59.0488127,2147483647,-20,-3,2147483647,,
-2.9097514,-59.0488135,2147483647,-20,-3,2147483647,,
-2.9097503,-59.0488144,2147483647,-20,-3,2147483647,,
-2.9097491,-59.0488144,2147483647,-20,-3,2147483647,,
-2.9097481,-59.0488141,2147483647,-20,-3,2147483647,,
-2.9097473,-59.0488139,2147483647,-20,-3,2147483647,,
-2.9097472,-59.0488143,2147483647,-20,-3,2147483647,,
-2.9097469,-59.0488146,2147483647,-20,-3,2147483647,,
-2.9097468,-59.048815,2147483647,-20,-3,2147483647,,
-2.9097469,-59.0488156,2147483647,-20,-3,2147483647,,
-2.9097473,-59.0488172,2147483647,-20,-3,2147483647,,
-2.9097473,-59.0488176,2147483647,-20,-3,2147483647,,
-2.9097476,-59.0488175,2147483647,-20,-3,2147483647,,
-2.9097473,-59.0488173,2147483647,-20,-3,2147483647,,
-2.9097474,-59.0488165,2147483647,-20,-3,2147483647,,
-2.9097487,-59.0488155,2147483647,-20,-3,2147483647,,
-2.9097493,-59.0488151,2147483647,-20,-3,2147483647,,
-2.9097519,-59.0488152,2147483647,-20,-3,2147483647,,
-2.9097531,-59.0488159,2147483647,-20,-3,2147483647,,
-2.9097534,-59.0488164,2147483647,-20,-3,2147483647,,
-2.9097533,-59.0488172,2147483647,-20,-3,2147483647,,
-2.9097533,-59.048817,2147483647,-20,-3,2147483647,,
-2.9097529,-59.0488165,2147483647,-20,-3,2147483647,,
-2.9097526,-59.0488157,2147483647,-20,-3,2147483647,,
-2.9097511,-59.0488154,2147483647,-20,-3,2147483647,,
-2.90975,-59.0488153,2147483647,-20,-3,2147483647,,
-2.9097488,-59.0488155,2147483647,-20,-3,2147483647,,
-2.9097477,-59.0488156,2147483647,-20,-3,2147483647,,
-2.9097471,-59.0488159,2147483647,-20,-3,2147483647,,
-2.9097465,-59.0488163,2147483647,-20,-3,2147483647,,
-2.9097466,-59.0488168,2147483647,-20,-3,2147483647,,
-2.9097469,-59.0488173,2147483647,-20,-3,2147483647,,
-2.9097469,-59.0488178,2147483647,-20,-3,2147483647,,
-2.9097471,-59.048818,2147483647,-20,-3,2147483647,,
-2.9097469,-59.0488178,2147483647,-20,-3,2147483647,,
-2.9097471,-59.0488176,2147483647,-20,-3,2147483647,,
-2.909747,-59.0488172,2147483647,-20,-3,2147483647,,
-2.9097472,-59.0488171,2147483647,-20,-3,2147483647,,
-2.9097474,-59.0488172,2147483647,-20,-3,2147483647,,
-2.9097475,-59.0488173,2147483647,-20,-3,2147483647,,
-2.9097475,-59.0488172,2147483647,-20,-3,2147483647,,
-2.9097475,-59.0488171,2147483647,-20,-3,2147483647,,
-2.9097481,-59.0488173,2147483647,-20,-3,2147483647,,
-2.9097485,-59.0488172,2147483647,-20,-3,2147483647,,
-2.9097486,-59.0488171,2147483647,-20,-3,2147483647,,
-2.9097488,-59.0488173,2147483647,-20,-3,2147483647,,
-2.909749,-59.0488171,2147483647,-20,-3,2147483647,,
-2.9097492,-59.0488172,2147483647,-20,-3,2147483647,,
-2.9097496,-59.0488171,2147483647,-20,-3,2147483647,,
-2.9097499,-59.0488167,2147483647,-20,-3,2147483647,,
-2.9097498,-59.0488168,2147483647,-20,-3,2147483647,,
-2.9097495,-59.0488173,2147483647,-20,-3,2147483647,,
-2.9097492,-59.0488182,2147483647,-20,-3,2147483647,,
-2.9097492,-59.0488184,2147483647,-20,-3,2147483647,,
-2.9097491,-59.0488184,2147483647,-20,-3,2147483647,,
-2.9097488,-59.048818,2147483647,-20,-3,2147483647,,
-2.9097483,-59.0488177,2147483647,-20,-3,2147483647,,
-2.9097467,-59.0488158,2147483647,-20,-3,2147483647,,
-2.9097458,-59.0488141,2147483647,-20,-3,2147483647,,
-2.9097455,-59.0488114,2147483647,-20,-3,2147483647,,
-2.9097447,-59.0488096,2147483647,-20,-3,2147483647,,
-2.9097432,-59.0488067,2147483647,-20,-3,2147483647,,
-2.9097379,-59.0488029,2147483647,-20,-3,2147483647,,
-2.9097332,-59.0488008,2147483647,-20,-3,2147483647,,
-2.90973,-59.0487997,2147483647,-20,-3,2147483647,,
